-704, 9, 1063
-686, 100, 1026
-,-,-
1009, -10, 983
1003, -77, 997
879, -148, 1036
757, -156, 1095
697, -139, 1149
625, -169, 1202
625, -169, 1202
533, -198, 1184
447, -191, 1140
402, -143, 1167
311, -120, 1183
134, -123, 1178
-50, -113, 1139
-135, -23, 1067
-163, 83, 1041
-258, 98, 1025
-357, 100, 969
-443, 138, 945
-531, 161, 995
-604, 145, 1043
-604, 145, 1043
-,-,-
578, 113, 859
666, 113, 839
666, 164, 839
690, 186, 752
776, 80, 792
844, -74, 895
858, -222, 998
830, -360, 1128
830, -360, 1128
760, -480, 1308
710, -534, 1350
639, -525, 1332
551, -436, 1251
459, -342, 1093
269, -206, 1011
92, -106, 947
-156, -6, 875
-430, 76, 849
-658, 143, 847
-780, 226, 900
-780, 226, 900
-878, 276, 932
-968, 301, 979
-,-,-
892, -65, 938
840, -72, 1009
727, -139, 1098
651, -210, 1115
575, -219, 1091
575, -219, 1091
500, -202, 1036
405, -184, 1066
276, -129, 1106
138, -106, 1089
44, -106, 1052
-69, -16, 1090
-231, 55, 1113
-378, 47, 1089
-448, 26, 1020
-482, 65, 1009
-549, 111, 1039
-,-,-
666, -36, 1026
791, -69, 1003
830, -62, 987
802, -113, 1014
807, -202, 1038
798, -241, 1061
743, -207, 1036
718, -178, 1036
666, -155, 1033
666, -155, 1033
571, -175, 945
376, -174, 923
82, -130, 1004
-298, -76, 996
-645, -3, 955
-885, 66, 948
-,-,-
460, 126, 1045
448, 102, 1097
448, 102, 1097
466, 73, 1041
503, 92, 1056
450, 63, 1110
338, 14, 1121
228, -12, 1148
231, -18, 1141
231, -18, 1141
257, 6, 1077
168, 23, 1034
30, 60, 995
-101, 71, 969
-228, 84, 924
-228, 84, 924
-383, 75, 907
-535, 67, 986
-666, 26, 1056
-720, 0, 1096
-731, -42, 1117
-,-,-
717, 121, 834
717, 121, 834
774, 45, 925
740, -35, 1013
752, -118, 1106
772, -117, 1073
726, -100, 1064
659, -75, 1056
585, -100, 1080
461, -96, 1086
297, -67, 1061
297, -67, 1061
144, -40, 1047
36, -28, 1034
14, -4, 1021
-33, 47, 1012
-198, 115, 1008
-366, 134, 996
-532, 135, 973
-532, 135, 973
-651, 101, 1016
-751, 58, 1108
-776, 36, 1169
-,-,-
706, -114, 1049
793, -97, 1028
873, -81, 931
769, -34, 1011
676, -31, 1049
633, -42, 1031
654, -57, 1118
654, -57, 1118
657, -36, 1161
637, -32, 1143
563, -65, 1144
429, -73, 1101
264, 10, 1080
47, 107, 1066
-130, 79, 1022
-130, 79, 1022
-289, 4, 1044
-474, -2, 1100
-603, 44, 1149
-650, 76, 1122
-,-,-
952, -29, 875
979, -81, 995
979, -81, 995
837, -132, 975
769, -100, 975
730, -88, 1001
732, -75, 991
728, -106, 1012
683, -122, 1035
604, -118, 1028
465, -86, 976
465, -86, 976
314, -67, 947
146, 14, 956
-43, 194, 990
-177, 248, 1076
-243, 133, 1158
-366, 34, 1071
-559, -59, 1082
-559, -59, 1082
-,-,-
681, 197, 749
681, 197, 749
665, 124, 868
760, 60, 921
883, 8, 1027
952, -49, 1101
951, -146, 1180
890, -156, 1243
890, -156, 1243
785, -98, 1143
660, -54, 1036
524, -44, 1005
385, -91, 1035
243, -123, 1053
104, -126, 1045
5, -125, 1007
-116, -123, 988
-205, -98, 982
-275, -74, 1006
-396, -56, 1049
-396, -56, 1049
-554, -34, 1064
-,-,-
1061, -84, 1032
1075, -109, 945
845, -126, 1019
714, -143, 1045
643, -156, 1019
578, -163, 963
523, -164, 1009
489, -150, 1060
395, -155, 1047
227, -159, 1077
90, -162, 1051
0, -104, 1044
-111, -33, 1098
-255, -18, 1107
-255, -18, 1107
-366, 16, 1061
-431, 54, 997
-447, 103, 971
-531, 112, 992
-637, 85, 1029
-,-,-
630, 90, 889
575, 79, 998
